Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
2361,KO/TKO,3,738,1,Colby Covington,0,26,56%,161,6,66%,0,0,610.0,19,6,1,14,1,11,0,Max Griffin,0,13,37%,33,0,,1,1,7.0,9,2,2,11,1,1,4.0
2362,Submission,3,654,1,Colby Covington,1,19,55%,78,5,55%,1,0,549.0,17,2,0,3,0,16,0,Jonathan Meunier,0,16,69%,40,0,,0,0,0.0,10,0,6,6,0,10,4.0
2363,Submission,1,86,0,Colby Covington,0,2,100%,2,1,50%,0,0,63.0,2,0,0,0,1,1,1,Warlley Alves,0,2,50%,2,0,,1,0,0.0,0,1,1,2,0,0,4.0
2364,Decision - Unanimous,3,900,1,Colby Covington,0,26,50%,95,2,20%,0,0,683.0,23,1,2,6,4,16,0,Mike Pyle,0,16,61%,33,0,,2,1,42.0,10,5,1,7,2,7,4.0
2365,Submission,3,806,1,Colby Covington,0,23,37%,97,5,41%,1,0,503.0,13,7,3,13,5,5,0,Wagner Silva,0,16,27%,23,0,,0,0,2.0,8,4,4,13,2,1,4.0
2366,KO/TKO,1,290,1,Colby Covington,0,11,64%,66,2,100%,0,0,231.0,9,2,0,2,0,9,0,Anying Wang,0,0,0%,2,0,,0,0,0.0,0,0,0,0,0,0,4.0
2369,Submission,1,261,0,Nathan Coy,0,23,56%,23,1,100%,0,0,5.0,13,7,3,22,1,0,1,Zak Cummings,0,25,34%,25,0,,2,0,11.0,20,2,3,21,2,2,4.0
2370,Decision - Unanimous,3,900,1,Nathan Coy,0,37,33%,71,3,60%,0,0,440.0,23,12,2,11,8,18,0,Jonavin Webb,0,21,27%,36,3,37%,0,0,34.0,13,8,0,13,6,2,4.0
2371,Submission,1,166,0,Nathan Coy,0,11,40%,14,1,100%,0,0,43.0,10,0,1,9,0,2,1,Danny Roberts,0,6,31%,8,0,,1,0,0.0,3,1,2,5,1,0,4.0
2372,KO/TKO,2,325,0,Nathan Coy,0,12,80%,31,3,75%,0,1,208.0,5,4,3,4,2,6,1,Nate Moore,1,5,33%,8,1,50%,0,0,46.0,3,0,2,4,0,1,4.0
2373,Decision - Split,3,900,0,Nathan Coy,0,82,67%,148,1,12%,0,0,,19,24,39,54,26,2,1,Tyron Woodley,0,45,52%,60,2,100%,1,0,,20,23,2,25,16,4,4.0
2391,Decision - Unanimous,3,900,0,Dan Cramer,0,5,17%,10,0,0%,1,0,97.0,4,1,0,1,3,1,1,Matthew Riddle,0,47,70%,182,2,28%,2,1,726.0,29,14,4,2,9,36,4.0
2392,Decision - Split,3,900,1,Dan Cramer,0,24,35%,38,0,,0,2,653.0,22,1,1,2,0,22,0,Matt Arroyo,0,16,64%,148,2,40%,5,0,145.0,10,4,2,4,0,12,4.0
2418,Decision - Unanimous,3,900,0,Richard Crunkilton,0,38,41%,50,1,25%,3,0,109.0,22,14,2,33,3,2,1,Dave Jansen,0,25,30%,59,8,47%,2,0,474.0,18,5,2,12,6,7,4.0
2419,Decision - Unanimous,3,900,1,Richard Crunkilton,0,24,51%,49,9,69%,2,1,700.0,18,3,3,8,4,12,0,Sergio Gomez,0,24,48%,68,0,,0,1,39.0,17,5,2,9,9,6,4.0
2420,KO/TKO,1,89,0,Richard Crunkilton,0,5,33%,5,0,0%,0,0,14.0,3,2,0,5,0,0,1,Rob McCullough,3,16,48%,16,0,,0,0,15.0,11,5,0,7,6,3,4.0
2421,Submission,3,863,1,Richard Crunkilton,0,24,54%,79,5,100%,1,1,733.0,15,4,5,11,0,13,0,Mike Joy,1,9,32%,40,0,0%,0,0,30.0,5,3,1,7,1,1,4.0
2422,Decision - Unanimous,3,900,0,Richard Crunkilton,0,29,32%,77,4,57%,0,0,441.0,22,2,5,16,1,12,1,Hermes Franca,1,27,50%,97,2,18%,9,0,43.0,20,4,3,20,7,0,4.0
2432,KO/TKO,2,598,0,Dominick Cruz,0,33,40%,33,0,0%,0,0,0.0,15,8,10,31,2,0,1,Henry Cejudo,1,53,63%,56,1,20%,0,0,14.0,24,6,23,44,0,9,4.0
2433,Decision - Unanimous,5,1500,0,Dominick Cruz,0,88,30%,95,0,0%,0,0,1.0,58,9,21,88,0,0,1,Cody Garbrandt,2,68,34%,71,1,25%,0,0,39.0,47,11,10,66,2,0,4.0
2434,Decision - Unanimous,5,1500,1,Dominick Cruz,1,87,33%,99,3,42%,0,1,206.0,62,8,17,77,6,4,0,Urijah Faber,0,34,21%,49,1,16%,0,0,11.0,26,6,2,25,6,3,4.0
2435,Decision - Split,5,1500,1,Dominick Cruz,0,112,37%,122,4,36%,0,0,33.0,97,9,6,107,5,0,0,TJ Dillashaw,0,109,26%,130,1,12%,0,0,72.0,64,22,23,102,6,1,4.0
2436,KO/TKO,1,61,1,Dominick Cruz,0,26,74%,26,2,100%,0,0,22.0,26,0,0,4,0,22,0,Takeya Mizugaki,0,2,20%,3,0,,0,0,0.0,2,0,0,2,0,0,4.0
2437,Decision - Unanimous,5,1500,1,Dominick Cruz,0,60,50%,146,10,52%,1,0,761.0,26,27,7,30,25,5,0,Demetrious Johnson,0,63,35%,145,1,16%,0,0,177.0,28,24,11,45,18,0,4.0
2438,Decision - Unanimous,5,1500,1,Dominick Cruz,0,90,37%,97,4,30%,0,1,137.0,50,27,13,82,8,0,0,Urijah Faber,0,50,29%,58,1,20%,0,0,45.0,31,12,7,36,14,0,4.0
2439,Decision - Unanimous,5,1500,1,Dominick Cruz,0,117,34%,243,6,85%,0,1,495.0,83,20,14,99,3,15,0,Scott Jorgensen,0,42,19%,69,2,40%,0,1,82.0,34,4,4,32,7,3,4.0
2440,Decision - Split,5,1500,1,Dominick Cruz,0,58,30%,103,6,66%,0,0,354.0,27,24,7,41,12,5,0,Joseph Benavidez,0,35,17%,46,0,0%,1,0,102.0,18,7,10,30,5,0,4.0
2441,TKO - Doctor's Stoppage,2,600,1,Dominick Cruz,0,42,38%,49,2,100%,0,0,51.0,25,1,16,39,1,2,0,Brian Bowles,0,15,16%,15,0,0%,0,0,0.0,9,6,0,14,1,0,4.0
2442,Decision - Unanimous,3,900,1,Dominick Cruz,0,36,27%,51,6,66%,0,0,161.0,25,8,3,28,5,3,0,Joseph Benavidez,0,31,25%,37,0,0%,1,0,77.0,15,9,7,27,4,0,4.0
2443,Decision - Unanimous,3,804,1,Dominick Cruz,0,30,34%,80,7,70%,0,0,548.0,23,7,0,5,1,24,0,Ivan Lopez,0,12,26%,29,0,,0,0,6.0,5,2,5,9,3,0,4.0
2444,Decision - Unanimous,3,900,1,Dominick Cruz,0,57,23%,58,0,0%,0,0,,43,9,5,49,8,0,0,Ian McCall,0,32,20%,35,2,33%,0,0,,12,15,5,25,7,0,4.0
2445,Decision - Unanimous,3,900,1,Dominick Cruz,0,61,16%,68,0,0%,0,0,18.0,48,8,5,56,5,0,0,Charlie Valencia,0,33,21%,34,0,0%,0,0,8.0,20,10,3,26,7,0,4.0
2446,Submission,1,98,0,Dominick Cruz,0,4,33%,5,2,100%,0,0,32.0,3,1,0,4,0,0,1,Urijah Faber,0,4,30%,4,0,,1,1,7.0,4,0,0,2,2,0,4.0
2518,Decision - Unanimous,3,900,0,Alex Da Silva,0,54,48%,70,3,33%,1,1,317.0,35,10,9,49,4,1,1,Brad Riddell,0,67,40%,86,1,16%,0,0,84.0,47,13,7,61,5,1,4.0
2519,Decision - Unanimous,3,900,1,Alex Da Silva,0,17,43%,88,3,75%,0,0,721.0,14,1,2,7,1,9,0,Kazula Vargas,0,20,47%,59,0,0%,0,1,18.0,16,2,2,13,0,7,4.0
2520,Submission,2,490,0,Alex Da Silva,0,8,42%,10,1,33%,0,0,269.0,3,3,2,2,3,3,1,Alexander Yakovlev,0,14,73%,18,1,50%,1,0,133.0,9,4,1,2,5,7,4.0
2536,Decision - Unanimous,3,900,1,Aisling Daly,0,59,56%,166,2,40%,0,0,668.0,43,13,3,2,14,43,0,Ericka Almeida,0,19,43%,57,1,100%,0,0,180.0,12,6,1,4,12,3,4.0
2537,Decision - Unanimous,3,900,0,Aisling Daly,0,27,41%,50,2,40%,1,0,413.0,15,9,3,9,12,6,1,Randa Markos,0,18,34%,131,2,50%,1,0,331.0,15,2,1,11,3,4,4.0
2538,Submission,1,293,1,Aisling Daly,0,16,61%,52,1,50%,1,0,185.0,13,3,0,5,2,9,0,Alex Chambers,0,12,80%,12,1,100%,0,0,74.0,5,2,5,6,5,1,4.0
2548,Decision - Unanimous,3,900,0,Cindy Dandois,0,47,32%,100,5,55%,0,0,398.0,34,6,7,28,8,11,1,Alexis Davis,0,51,41%,115,0,,2,1,162.0,21,17,13,35,9,7,4.0
2552,KO/TKO,1,289,0,Alexandre Dantas,0,1,25%,1,0,0%,1,0,116.0,0,0,1,0,1,0,1,Gan McGee,0,9,39%,13,0,,0,0,83.0,9,0,0,1,0,8,4.0
2553,KO/TKO,3,748,0,Alexandre Dantas,0,14,32%,24,2,25%,0,1,387.0,14,0,0,1,0,13,1,Yuki Kondo,1,33,61%,61,0,,0,2,258.0,28,5,0,9,5,19,4.0
2589,Decision - Unanimous,3,900,0,Kyle Daukaus,0,34,58%,92,3,60%,0,1,464.0,29,3,2,19,2,13,1,Brendan Allen,1,41,62%,79,0,,0,4,337.0,31,9,1,13,3,25,4.0
2612,Decision - Split,3,900,0,Phil Davis,0,35,27%,51,0,0%,0,0,89.0,11,15,9,29,6,0,1,Ryan Bader,0,26,22%,29,1,33%,0,0,45.0,19,4,3,24,1,1,4.0
2613,Decision - Unanimous,3,900,1,Phil Davis,0,49,33%,109,9,50%,0,0,484.0,38,11,0,16,2,31,0,Glover Teixeira,0,9,19%,14,0,,0,1,16.0,5,4,0,7,2,0,4.0
2614,Decision - Unanimous,3,900,0,Phil Davis,0,21,16%,27,0,0%,0,0,32.0,9,6,6,16,3,2,1,Anthony Johnson,0,45,34%,47,0,0%,0,0,15.0,31,6,8,39,3,3,4.0
2615,Decision - Unanimous,3,900,1,Phil Davis,0,21,23%,29,2,20%,0,0,71.0,4,8,9,15,1,5,0,Lyoto Machida,0,27,44%,27,0,,0,0,22.0,12,11,4,26,1,0,4.0
2616,Decision - Unanimous,3,900,1,Phil Davis,0,79,29%,83,0,0%,0,0,55.0,72,5,2,77,2,0,0,Vinny Magalhaes,0,29,19%,30,1,33%,0,0,20.0,14,1,14,29,0,0,4.0
2617,Submission,2,569,1,Phil Davis,0,29,59%,59,5,83%,2,0,354.0,16,11,2,3,5,21,0,Wagner Prado,0,2,18%,2,0,,0,0,0.0,0,2,0,1,1,0,4.0
2619,Decision - Unanimous,5,1500,0,Phil Davis,0,51,25%,61,2,22%,0,0,127.0,21,17,13,37,14,0,1,Rashad Evans,0,62,38%,106,3,75%,0,1,426.0,56,5,1,34,14,14,4.0
2620,Decision - Unanimous,3,900,1,Phil Davis,0,42,41%,72,4,36%,0,0,369.0,18,16,8,17,5,20,0,Rogerio Nogueira,0,8,14%,16,0,,0,0,0.0,7,0,1,8,0,0,4.0
2621,Submission,2,475,1,Phil Davis,0,33,44%,51,2,100%,2,0,286.0,10,15,8,14,7,12,0,Tim Boetsch,0,7,36%,10,0,,1,0,7.0,3,1,3,7,0,0,4.0
2622,Decision - Unanimous,3,900,1,Phil Davis,0,59,64%,97,3,75%,0,0,684.0,40,19,0,7,7,45,0,Rodney Wallace,0,2,22%,5,0,0%,0,0,0.0,1,1,0,1,1,0,4.0
2623,Submission,1,295,1,Phil Davis,0,14,77%,28,1,20%,1,0,221.0,4,4,6,1,6,7,0,Alexander Gustafsson,0,0,0%,0,0,0%,0,0,25.0,0,0,0,0,0,0,4.0
2624,Decision - Unanimous,3,900,1,Phil Davis,0,48,46%,104,3,75%,1,0,645.0,26,21,1,5,4,39,0,Brian Stann,0,5,18%,5,0,,0,0,0.0,0,2,3,4,1,0,4.0
2654,Decision - Unanimous,3,900,1,Grant Dawson,0,53,46%,136,2,33%,1,0,491.0,25,5,23,48,0,5,0,Nad Narimani,0,31,40%,57,0,,0,0,9.0,17,12,2,28,2,1,4.0
2655,Submission,2,398,1,Grant Dawson,0,15,68%,42,2,66%,2,0,315.0,14,1,0,1,0,14,0,Darrick Minner,0,4,57%,26,1,100%,2,1,26.0,1,1,2,2,1,1,4.0
2656,Submission,2,447,1,Grant Dawson,0,27,48%,34,3,30%,1,0,253.0,9,12,6,15,11,1,0,Michael Trizano,0,20,48%,24,0,,0,0,34.0,10,7,3,16,4,0,4.0
2657,Decision - Unanimous,3,900,1,Grant Dawson,0,57,44%,86,6,54%,1,0,607.0,48,2,7,28,5,24,0,Julian Erosa,0,49,57%,70,0,,1,0,17.0,37,9,3,30,8,11,4.0
2666,Decision - Split,3,900,0,Geraldo de Freitas,0,40,35%,57,2,28%,0,0,128.0,26,10,4,38,2,0,1,Chris Gutierrez,0,48,55%,49,1,50%,0,1,176.0,18,6,24,40,2,6,4.0
2667,Decision - Unanimous,3,900,1,Geraldo de Freitas,0,49,64%,68,6,66%,0,2,396.0,31,14,4,33,13,3,0,Felipe Colares,0,21,41%,28,3,37%,0,0,252.0,11,6,4,12,8,1,4.0
2677,Decision - Unanimous,3,900,0,Montana De La Rosa,0,85,39%,88,1,16%,0,0,36.0,57,12,16,76,9,0,1,Viviane Araujo,0,82,58%,91,0,0%,0,0,12.0,57,12,13,80,2,0,4.0
2678,Decision - Unanimous,3,900,1,Montana De La Rosa,1,27,40%,74,1,33%,1,0,510.0,15,8,4,14,4,9,0,Mara Romero Borella,0,23,43%,64,1,50%,0,0,108.0,15,3,5,15,5,3,4.0
2679,Decision - Unanimous,3,900,0,Montana De La Rosa,0,14,13%,40,5,41%,1,0,237.0,9,4,1,11,3,0,1,Andrea Lee,0,73,57%,82,1,33%,0,0,149.0,38,25,10,43,17,13,4.0
2680,Submission,2,457,1,Montana De La Rosa,0,21,60%,79,2,66%,3,0,382.0,20,1,0,7,0,14,0,Nadia Kassem,0,5,71%,15,0,,0,0,50.0,1,1,3,3,1,1,4.0
2681,Submission,3,861,1,Montana De La Rosa,0,56,37%,86,0,0%,1,0,254.0,46,7,3,39,2,15,0,Rachael Ostovich,0,40,41%,48,0,,1,0,2.0,23,15,2,36,4,0,4.0
2682,Submission,1,120,1,Montana De La Rosa,0,6,35%,8,0,,1,0,25.0,3,2,1,3,3,0,0,Christina Marks,0,10,58%,17,1,100%,0,0,41.0,6,2,2,7,3,0,4.0
2703,Decision - Unanimous,3,900,0,Isabela de Padua,0,15,35%,90,2,66%,1,0,279.0,15,0,0,6,0,9,1,Ariane Lipski,1,31,49%,175,0,,1,1,528.0,27,4,0,18,0,13,4.0
2795,Decision - Majority,3,900,0,Tyler Diamond,0,51,47%,72,3,75%,0,2,512.0,34,12,5,20,1,30,1,Bryce Mitchell,0,38,55%,45,3,30%,1,0,135.0,29,9,0,13,7,18,4.0
2796,Decision - Unanimous,3,900,0,Rafael Dias,0,18,24%,37,2,33%,0,0,,9,2,7,12,6,0,1,Diego Nunes,0,46,42%,65,0,0%,0,0,,19,10,17,30,0,16,4.0
2797,Decision - Unanimous,3,900,1,Rafael Dias,0,15,75%,61,5,100%,3,0,820.0,11,2,2,2,0,13,0,Mike Budnik,0,9,60%,68,0,,3,1,13.0,6,0,3,4,0,5,4.0
2798,KO/TKO,2,474,0,Rafael Dias,0,10,16%,15,1,16%,0,0,,8,2,0,6,4,0,1,Danny Castillo,0,28,31%,45,0,0%,0,0,,16,4,8,8,7,13,4.0
2940,KO/TKO,2,600,0,CB Dollaway,0,4,21%,23,2,66%,3,0,98.0,1,2,1,4,0,0,1,Khalid Murtazaliev,0,48,69%,53,5,100%,0,1,359.0,33,11,4,8,3,37,4.0
2941,DQ,1,300,1,CB Dollaway,0,13,68%,13,0,,0,0,0.0,4,8,1,12,1,0,0,Hector Lombard,1,19,57%,19,0,,0,0,0.0,8,2,9,18,1,0,4.0
2942,Decision - Unanimous,3,900,1,CB Dollaway,0,54,75%,111,6,100%,1,1,570.0,38,5,11,15,7,32,0,Ed Herman,0,24,58%,48,1,100%,3,1,164.0,21,3,0,13,1,10,4.0
2943,KO/TKO,2,328,0,CB Dollaway,0,15,42%,15,0,0%,0,0,3.0,9,4,2,12,3,0,1,Nate Marquardt,1,16,59%,16,0,,0,0,4.0,4,7,5,14,1,1,4.0
2944,Decision - Unanimous,3,900,0,CB Dollaway,1,47,35%,49,2,25%,0,0,75.0,36,4,7,40,1,6,1,Michael Bisping,0,75,37%,80,0,,0,0,23.0,56,4,15,69,1,5,4.0
2945,KO/TKO,1,62,0,CB Dollaway,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Lyoto Machida,1,12,63%,12,0,,0,0,4.0,10,1,1,4,2,6,4.0
2946,Decision - Unanimous,3,900,1,CB Dollaway,1,44,55%,64,3,75%,0,1,373.0,22,9,13,29,10,5,0,Francis Carmont,0,29,33%,41,1,25%,1,0,86.0,18,6,5,28,1,0,4.0
2947,KO/TKO,1,39,1,CB Dollaway,1,12,75%,13,0,,0,0,8.0,12,0,0,5,0,7,0,Cezar Ferreira,0,3,37%,3,0,,0,0,0.0,3,0,0,3,0,0,4.0
2948,Decision - Split,3,900,0,CB Dollaway,0,57,48%,84,3,37%,0,0,237.0,33,17,7,41,13,3,1,Tim Boetsch,0,41,53%,65,0,0%,3,0,119.0,27,4,10,33,6,2,4.0
2949,Decision - Split,3,900,1,CB Dollaway,0,62,40%,73,2,33%,0,1,146.0,47,9,6,43,2,17,0,Daniel Sarafian,1,38,38%,41,0,0%,0,0,117.0,26,12,0,35,2,1,4.0
2950,Decision - Unanimous,3,900,1,CB Dollaway,0,29,54%,99,4,57%,1,0,745.0,25,2,2,10,5,14,0,Jason Miller,0,14,41%,29,0,,2,0,5.0,11,3,0,12,1,1,4.0
2951,KO/TKO,2,518,0,CB Dollaway,0,19,47%,28,3,42%,1,1,175.0,14,4,1,14,0,5,1,Jared Hamman,0,53,46%,109,0,,0,0,219.0,41,9,3,24,0,29,4.0
2952,KO/TKO,1,54,0,CB Dollaway,0,2,40%,2,1,100%,0,0,12.0,0,1,1,1,0,1,1,Mark Munoz,1,4,57%,4,0,,0,0,5.0,4,0,0,1,1,2,4.0
2953,Submission,1,133,1,CB Dollaway,0,1,50%,1,0,,2,0,8.0,0,1,0,1,0,0,0,Joe Doerksen,0,1,100%,6,0,0%,0,0,97.0,0,0,1,1,0,0,4.0
2954,Decision - Unanimous,3,900,1,CB Dollaway,0,25,34%,72,5,71%,1,1,379.0,12,12,1,9,7,9,0,Goran Reljic,0,20,40%,40,1,100%,3,1,125.0,7,10,3,17,1,2,4.0
2955,Decision - Unanimous,3,900,1,CB Dollaway,0,32,58%,67,6,60%,2,0,619.0,20,12,0,6,7,19,0,Jay Silva,0,19,43%,61,0,0%,2,1,79.0,14,5,0,13,3,3,4.0
2956,Submission,1,55,0,CB Dollaway,0,1,20%,4,0,,0,0,21.0,1,0,0,1,0,0,1,Tom Lawlor,0,0,0%,0,0,,1,0,0.0,0,0,0,0,0,0,4.0
2957,KO/TKO,1,181,1,CB Dollaway,0,9,47%,29,1,100%,0,0,120.0,8,1,0,3,0,6,0,Mike Massenzio,1,3,50%,8,0,,2,0,4.0,3,0,0,3,0,0,4.0
2958,Submission,1,238,1,CB Dollaway,0,4,57%,9,0,0%,2,1,79.0,2,1,1,0,3,1,0,Jesse Taylor,0,4,30%,25,1,33%,0,0,139.0,2,1,1,0,3,1,4.0
2959,Submission,1,182,0,CB Dollaway,0,6,37%,11,1,100%,0,0,133.0,4,0,2,2,0,4,1,Amir Sadollah,0,2,40%,5,0,,2,0,0.0,0,2,0,2,0,0,4.0
3056,Decision - Unanimous,3,900,0,Alexis Dufresne,0,28,24%,33,0,0%,0,0,14.0,7,3,18,26,2,0,1,Marion Reneau,0,85,38%,86,0,,0,0,16.0,64,10,11,76,9,0,4.0
3057,Decision - Unanimous,3,900,0,Alexis Dufresne,0,12,42%,65,3,100%,0,1,653.0,5,5,2,5,0,7,1,Sarah Moras,0,15,44%,123,1,50%,0,1,154.0,12,1,2,8,4,3,4.0
3088,Decision - Unanimous,3,900,0,Reuben Duran,0,30,53%,56,1,16%,0,0,451.0,15,11,4,12,11,7,1,George Roop,0,33,44%,125,2,66%,1,0,263.0,15,14,4,8,14,11,4.0
3089,KO/TKO,1,245,0,Reuben Duran,0,8,26%,8,0,,0,0,22.0,4,3,1,5,3,0,1,Hugo Viana,3,22,56%,26,0,,0,0,37.0,18,4,0,17,0,5,4.0
3090,Submission,3,717,1,Reuben Duran,0,42,59%,101,2,40%,2,0,415.0,14,17,11,18,13,11,0,Francisco Rivera,0,22,57%,54,0,0%,3,0,58.0,10,5,7,11,8,3,4.0
3091,Decision - Split,3,900,0,Reuben Duran,0,67,46%,105,0,0%,0,0,60.0,43,15,9,49,17,1,1,Takeya Mizugaki,0,43,46%,77,4,100%,0,0,254.0,20,7,16,30,5,8,4.0
3096,Decision - Unanimous,3,900,1,Merab Dvalishvili,0,50,37%,88,2,10%,0,0,224.0,16,4,30,25,25,0,0,John Dodson,0,27,31%,31,0,,0,0,4.0,11,9,7,26,1,0,4.0
3097,Decision - Unanimous,3,900,1,Merab Dvalishvili,0,73,57%,110,13,72%,2,0,555.0,47,13,13,23,3,47,0,Gustavo Lopez,0,14,24%,49,0,,0,0,2.0,5,5,4,10,4,0,4.0
3098,Decision - Unanimous,3,900,1,Merab Dvalishvili,0,63,34%,114,12,50%,0,0,340.0,30,14,19,43,7,13,0,Casey Kenney,0,45,38%,47,0,,0,0,5.0,22,10,13,42,3,0,4.0
3099,Decision - Unanimous,3,900,1,Merab Dvalishvili,0,55,53%,215,5,55%,0,0,513.0,43,6,6,24,4,27,0,Brad Katona,0,32,57%,43,0,,0,0,36.0,21,4,7,17,12,3,4.0
3100,Decision - Unanimous,3,900,1,Merab Dvalishvili,0,62,37%,205,5,62%,0,0,693.0,51,5,6,6,5,51,0,Terrion Ware,0,8,23%,22,0,,0,0,0.0,5,3,0,3,0,5,4.0
3101,KO/TKO,3,900,0,Merab Dvalishvili,1,61,29%,82,6,27%,0,0,162.0,42,8,11,56,5,0,1,Ricky Simon,0,34,33%,38,2,28%,1,1,166.0,25,6,3,28,5,1,4.0
3102,Decision - Split,3,900,0,Merab Dvalishvili,0,47,39%,104,11,47%,0,0,466.0,34,10,3,24,21,2,1,Frankie Saenz,0,58,54%,66,0,0%,0,0,19.0,22,31,5,22,34,2,4.0
3113,Decision - Unanimous,2,600,1,Ben Earwood,0,5,55%,64,2,100%,0,0,587.0,5,0,0,1,0,4,0,Chris Lytle,0,2,66%,29,0,,1,0,0.0,0,2,0,2,0,0,4.0
3128,KO/TKO,1,300,0,Brian Ebersole,0,2,15%,3,0,0%,0,0,0.0,1,0,1,2,0,0,1,Omari Akhmedov,0,15,37%,16,0,,0,0,0.0,7,4,4,14,1,0,4.0
3129,Decision - Split,3,900,1,Brian Ebersole,0,49,52%,104,1,20%,0,1,197.0,21,7,21,32,13,4,0,John Howard,0,42,63%,97,2,50%,0,0,246.0,19,8,15,26,16,0,4.0
3130,Decision - Unanimous,3,900,0,Brian Ebersole,0,42,36%,42,0,0%,0,0,25.0,29,6,7,38,4,0,1,Rick Story,1,71,35%,75,2,100%,0,0,62.0,39,21,11,62,2,7,4.0
3131,Decision - Split,3,900,0,Brian Ebersole,0,35,39%,51,1,6%,0,0,174.0,13,9,13,32,1,2,1,James Head,0,37,44%,62,1,100%,1,1,196.0,22,13,2,19,17,1,4.0
3132,Decision - Unanimous,3,900,1,Brian Ebersole,0,39,66%,90,2,40%,0,0,495.0,29,6,4,14,6,19,0,TJ Waldburger,1,18,43%,33,1,100%,4,0,104.0,9,6,3,13,4,1,4.0
3133,Decision - Split,3,900,1,Brian Ebersole,0,23,58%,53,2,16%,0,0,539.0,14,2,7,9,10,4,0,Claude Patrick,0,28,59%,65,0,0%,3,0,85.0,13,14,1,3,25,0,4.0
3134,KO/TKO,1,268,1,Brian Ebersole,0,19,79%,49,0,,0,1,127.0,18,1,0,0,0,19,0,Dennis Hallman,0,0,0%,2,1,100%,1,0,136.0,0,0,0,0,0,0,4.0
3135,Decision - Unanimous,3,900,1,Brian Ebersole,1,32,52%,73,4,50%,1,0,454.0,17,9,6,15,8,9,0,Chris Lytle,0,24,36%,56,0,,5,2,91.0,13,11,0,19,5,0,4.0
3136,Decision - Unanimous,3,900,1,Brian Ebersole,0,25,60%,146,3,100%,0,1,,13,8,4,13,1,11,0,Matt Horwich,0,10,58%,99,1,11%,0,0,,4,5,1,10,0,0,4.0
3141,Decision - Split,5,1500,1,Frankie Edgar,0,135,37%,135,2,25%,0,0,18.0,105,23,7,134,1,0,0,Pedro Munhoz,0,166,47%,166,0,,0,0,0.0,98,24,44,166,0,0,4.0
3142,KO/TKO,1,198,0,Frankie Edgar,0,9,64%,9,0,0%,0,0,132.0,6,1,2,9,0,0,1,Chan Sung Jung,1,46,76%,79,0,,0,0,0.0,46,0,0,8,0,38,4.0
3143,Decision - Unanimous,5,1500,0,Frankie Edgar,0,96,36%,96,1,6%,0,0,106.0,57,21,18,93,2,1,1,Max Holloway,0,129,39%,131,0,,0,0,0.0,109,20,0,120,8,1,4.0
3144,Decision - Unanimous,3,900,1,Frankie Edgar,0,58,42%,60,0,0%,0,0,51.0,33,6,19,52,6,0,0,Cub Swanson,0,48,36%,50,0,,0,0,0.0,32,11,5,42,6,0,4.0
3145,KO/TKO,1,284,0,Frankie Edgar,0,27,35%,27,0,0%,0,0,0.0,12,10,5,27,0,0,1,Brian Ortega,1,25,32%,25,0,,0,0,2.0,21,3,1,17,6,2,4.0
3146,TKO - Doctor's Stoppage,2,600,1,Frankie Edgar,0,72,69%,96,1,33%,0,0,506.0,67,5,0,3,0,69,0,Yair Rodriguez,0,16,38%,29,0,,1,0,0.0,14,1,1,3,2,11,4.0
3147,Decision - Unanimous,3,900,1,Frankie Edgar,0,40,52%,45,5,35%,2,1,289.0,29,7,4,33,3,4,0,Jeremy Stephens,1,33,22%,41,0,,1,0,3.0,23,4,6,25,7,1,4.0
3148,Decision - Unanimous,5,1500,0,Frankie Edgar,0,79,29%,81,0,0%,0,0,0.0,42,14,23,72,7,0,1,Jose Aldo,0,80,41%,81,0,,0,0,71.0,68,8,4,79,1,0,4.0
3149,KO/TKO,1,148,1,Frankie Edgar,1,13,40%,13,0,0%,0,0,1.0,9,2,2,11,0,2,0,Chad Mendes,0,5,29%,5,0,,0,0,0.0,1,0,4,5,0,0,4.0
3150,Decision - Unanimous,5,1500,1,Frankie Edgar,0,83,32%,91,5,38%,0,0,223.0,40,15,28,61,20,2,0,Urijah Faber,0,48,32%,50,0,0%,0,0,0.0,34,11,3,45,3,0,4.0
3151,Submission,5,1496,1,Frankie Edgar,0,93,46%,259,7,53%,2,0,968.0,77,15,1,24,0,69,0,Cub Swanson,0,31,36%,62,0,,0,0,0.0,25,3,3,28,0,3,4.0
3152,KO/TKO,3,856,1,Frankie Edgar,0,90,55%,159,3,100%,0,0,532.0,76,6,8,32,0,58,0,BJ Penn,0,13,19%,60,0,,0,0,0.0,13,0,0,13,0,0,4.0
3153,Decision - Unanimous,3,900,1,Frankie Edgar,0,81,55%,114,2,40%,0,0,303.0,53,23,5,61,4,16,0,Charles Oliveira,0,38,30%,59,0,0%,1,0,1.0,27,7,4,31,5,2,4.0
