,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
154,Decision - Split,3,15:00,L,Vitor Ribeiro,0,18 of 53,33%,20 of 55,3 of 9,33%,3,0,--,11 of 44,7 of 9,0 of 0,10 of 41,8 of 12,0 of 0,W,Lyle Beerbohm,0,37 of 67,55%,65 of 104,0 of 9,0%,0,1,--,15 of 39,12 of 14,10 of 14,16 of 40,16 of 18,5 of 9
155,Submission,3,11:11,L,Will Ribeiro,0,23 of 84,27%,33 of 94,1 of 1,100%,0,0,0:41,13 of 70,2 of 5,8 of 9,21 of 74,1 of 5,1 of 5,W,Brian Bowles,0,19 of 93,20%,43 of 120,2 of 2,100%,2,2,4:16,17 of 88,2 of 5,0 of 0,15 of 77,3 of 8,1 of 8
156,Decision - Split,3,15:00,W,Will Ribeiro,0,25 of 86,29%,44 of 107,1 of 1,100%,5,2,1:15,14 of 69,9 of 15,2 of 2,19 of 73,4 of 9,2 of 4,L,Chase Beebe,0,24 of 76,31%,63 of 122,5 of 12,41%,0,1,7:16,17 of 65,3 of 5,4 of 6,11 of 49,4 of 7,9 of 20
157,Decision - Split,3,15:00,L,Mike Ricci,0,25 of 98,25%,31 of 105,0 of 0,---,0,2,0:46,13 of 73,8 of 19,4 of 6,14 of 84,1 of 2,10 of 12,W,Myles Jury,0,22 of 72,30%,29 of 84,4 of 6,66%,0,1,5:51,8 of 52,2 of 7,12 of 13,20 of 70,2 of 2,0 of 0
158,Decision - Unanimous,3,15:00,W,Mike Ricci,0,47 of 137,34%,55 of 145,2 of 2,100%,0,0,3:39,34 of 98,12 of 29,1 of 10,36 of 123,3 of 3,8 of 11,L,Colin Fletcher,0,37 of 127,29%,61 of 152,0 of 2,0%,0,0,1:15,11 of 59,10 of 25,16 of 43,32 of 120,3 of 4,2 of 3
159,Decision - Unanimous,3,15:00,L,Mike Ricci,0,9 of 15,60%,10 of 17,0 of 0,---,0,1,0:34,6 of 11,2 of 3,1 of 1,5 of 9,0 of 1,4 of 5,W,Colton Smith,0,15 of 18,83%,88 of 113,7 of 16,43%,1,0,12:26,3 of 5,1 of 2,11 of 11,4 of 6,4 of 4,7 of 8
160,KO/TKO,1,4:44,L,Alex Ricci,0,21 of 59,35%,21 of 59,0 of 0,---,0,0,0:00,12 of 41,3 of 10,6 of 8,21 of 59,0 of 0,0 of 0,W,Paul Felder,1,23 of 71,32%,23 of 71,0 of 0,---,0,0,0:03,14 of 57,4 of 7,5 of 7,23 of 66,0 of 1,0 of 4
161,Decision - Unanimous,3,15:00,L,Alex Ricci,0,28 of 60,46%,83 of 118,0 of 2,0%,0,0,1:28,7 of 25,16 of 28,5 of 7,13 of 37,15 of 22,0 of 1,W,Jeremy Kennedy,0,27 of 71,38%,43 of 94,5 of 14,35%,0,0,11:10,16 of 51,8 of 15,3 of 5,15 of 45,11 of 23,1 of 3
162,Decision - Unanimous,3,15:00,L,Matt Ricehouse,0,48 of 136,35%,51 of 139,0 of 4,0%,0,0,0:30,23 of 99,15 of 26,10 of 11,43 of 127,5 of 9,0 of 0,W,Bobby Green,1,77 of 137,56%,77 of 138,2 of 8,25%,0,0,1:33,42 of 98,24 of 28,11 of 11,54 of 110,23 of 27,0 of 0
163,Decision - Unanimous,3,15:00,W,Matt Ricehouse,0,63 of 115,54%,75 of 130,2 of 5,40%,0,0,--,18 of 65,29 of 32,16 of 18,40 of 90,18 of 20,5 of 5,L,Ryan Couture,0,67 of 135,49%,86 of 159,0 of 3,0%,0,0,--,11 of 56,28 of 41,28 of 38,40 of 106,27 of 29,0 of 0
164,KO/TKO,1,0:34,W,Rex Richards,0,10 of 17,58%,15 of 22,0 of 0,---,0,0,--,7 of 13,1 of 2,2 of 2,8 of 14,1 of 1,1 of 2,L,Ray Seraille,0,3 of 11,27%,7 of 15,0 of 0,---,0,0,--,3 of 11,0 of 0,0 of 0,3 of 11,0 of 0,0 of 0
165,Decision - Unanimous,3,15:00,W,Brad Riddell,0,67 of 166,40%,86 of 185,1 of 6,16%,0,0,1:24,47 of 142,13 of 16,7 of 8,61 of 158,5 of 7,1 of 1,L,Alex Da Silva,0,54 of 112,48%,70 of 133,3 of 9,33%,1,1,5:17,35 of 91,10 of 12,9 of 9,49 of 105,4 of 6,1 of 1
166,Decision - Split,3,15:00,W,Brad Riddell,1,38 of 72,52%,60 of 97,1 of 1,100%,0,0,2:02,21 of 49,12 of 17,5 of 6,20 of 45,3 of 3,15 of 24,L,Magomed Mustafaev,0,28 of 46,60%,36 of 56,8 of 11,72%,0,0,7:03,10 of 23,7 of 11,11 of 12,12 of 27,8 of 10,8 of 9
167,Decision - Unanimous,3,15:00,W,Brad Riddell,0,91 of 153,59%,104 of 167,1 of 1,100%,0,1,2:59,70 of 129,14 of 16,7 of 8,63 of 121,3 of 3,25 of 29,L,Jamie Mullarkey,0,36 of 95,37%,41 of 100,3 of 15,20%,1,1,3:23,25 of 83,4 of 4,7 of 8,35 of 93,0 of 0,1 of 2
168,Overturned,3,15:00,NC,Matthew Riddle,0,23 of 40,57%,126 of 157,5 of 14,35%,0,0,11:15,14 of 24,3 of 6,6 of 10,7 of 16,5 of 12,11 of 12,NC,Che Mills,0,28 of 50,56%,48 of 72,0 of 1,0%,0,1,0:32,12 of 31,4 of 7,12 of 12,11 of 27,10 of 14,7 of 9
169,Decision - Unanimous,3,15:00,W,Matthew Riddle,0,45 of 163,27%,74 of 195,1 of 4,25%,0,0,3:12,22 of 122,6 of 17,17 of 24,30 of 143,15 of 15,0 of 5,L,John Maguire,0,37 of 109,33%,38 of 110,0 of 6,0%,2,0,0:28,30 of 99,0 of 1,7 of 9,35 of 107,2 of 2,0 of 0
170,Overturned,3,12:02,NC,Matthew Riddle,0,28 of 63,44%,79 of 121,5 of 9,55%,1,0,5:27,19 of 51,7 of 9,2 of 3,11 of 37,6 of 11,11 of 15,NC,Chris Clements,0,38 of 76,50%,64 of 103,0 of 0,---,0,0,0:45,21 of 55,12 of 16,5 of 5,22 of 52,9 of 13,7 of 11
171,Decision - Split,3,15:00,W,Matthew Riddle,0,74 of 158,46%,112 of 200,2 of 3,66%,0,0,2:20,30 of 101,30 of 42,14 of 15,63 of 145,1 of 2,10 of 11,L,Henry Martinez,0,67 of 169,39%,70 of 173,0 of 1,0%,0,0,0:00,50 of 149,3 of 6,14 of 14,67 of 169,0 of 0,0 of 0
172,Decision - Unanimous,3,15:00,L,Matthew Riddle,0,26 of 51,50%,96 of 133,4 of 4,100%,0,0,6:57,10 of 34,15 of 15,1 of 2,1 of 18,8 of 10,17 of 23,W,Lance Benoist,0,39 of 66,59%,116 of 153,1 of 3,33%,0,1,4:54,18 of 42,14 of 16,7 of 8,12 of 32,9 of 11,18 of 23
173,Decision - Unanimous,3,15:00,L,Matthew Riddle,0,35 of 258,13%,41 of 266,0 of 2,0%,1,0,0:44,31 of 248,1 of 7,3 of 3,31 of 249,1 of 4,3 of 5,W,Sean Pierson,1,112 of 253,44%,148 of 295,1 of 3,33%,1,0,3:42,86 of 215,15 of 24,11 of 14,86 of 218,15 of 21,11 of 14
174,KO/TKO,2,9:29,W,Matthew Riddle,0,42 of 83,50%,75 of 127,3 of 4,75%,0,0,6:43,37 of 78,5 of 5,0 of 0,5 of 10,4 of 4,33 of 69,L,DaMarques Johnson,0,9 of 27,33%,17 of 37,0 of 2,0%,0,0,0:47,5 of 23,2 of 2,2 of 2,3 of 18,3 of 3,3 of 6
175,DQ,3,11:30,W,Matthew Riddle,0,47 of 88,53%,92 of 140,4 of 6,66%,0,0,7:36,13 of 50,11 of 11,23 of 27,5 of 24,35 of 47,7 of 17,L,Greg Soto,0,21 of 39,53%,63 of 81,0 of 4,0%,0,0,0:41,11 of 29,4 of 4,6 of 6,10 of 23,10 of 15,1 of 1
176,KO/TKO,3,13:53,L,Matthew Riddle,0,28 of 54,51%,68 of 101,4 of 12,33%,0,0,5:45,11 of 34,5 of 6,12 of 14,13 of 30,10 of 15,5 of 9,W,Nick Osipczak,0,46 of 101,45%,116 of 174,0 of 0,---,1,2,4:06,35 of 80,6 of 10,5 of 11,13 of 41,4 of 9,29 of 51
177,Decision - Unanimous,3,15:00,W,Matthew Riddle,0,47 of 67,70%,182 of 222,2 of 7,28%,2,1,12:06,29 of 48,14 of 15,4 of 4,2 of 11,9 of 13,36 of 43,L,Dan Cramer,0,5 of 28,17%,10 of 33,0 of 2,0%,1,0,1:37,4 of 27,1 of 1,0 of 0,1 of 19,3 of 4,1 of 5
178,Decision - Unanimous,3,15:00,W,Matthew Riddle,0,48 of 81,59%,276 of 321,4 of 7,57%,0,0,11:11,18 of 45,24 of 29,6 of 7,3 of 19,17 of 25,28 of 37,L,Steve Bruno,0,22 of 35,62%,40 of 53,1 of 1,100%,0,0,0:23,11 of 18,1 of 3,10 of 14,18 of 27,4 of 8,0 of 0
179,Decision - Unanimous,3,15:00,W,Matthew Riddle,0,60 of 80,75%,129 of 151,5 of 6,83%,2,0,9:09,15 of 25,26 of 34,19 of 21,1 of 10,42 of 51,17 of 19,L,Dante Rivera,0,34 of 64,53%,64 of 95,0 of 5,0%,0,0,2:29,11 of 26,19 of 34,4 of 4,9 of 18,24 of 43,1 of 3
180,KO/TKO,1,0:26,L,Joe Riggs,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Chris Camozzi,1,11 of 13,84%,11 of 13,0 of 0,---,0,0,0:01,8 of 10,0 of 0,3 of 3,4 of 4,7 of 9,0 of 0
181,DQ,2,7:28,W,Joe Riggs,1,35 of 61,57%,47 of 74,2 of 2,100%,0,0,3:59,31 of 55,2 of 4,2 of 2,15 of 29,0 of 2,20 of 30,L,Ron Stallings,0,24 of 36,66%,32 of 46,0 of 0,---,0,0,0:26,18 of 29,2 of 3,4 of 4,17 of 28,4 of 5,3 of 3
182,Decision - Unanimous,3,15:00,L,Joe Riggs,0,21 of 35,60%,47 of 61,2 of 2,100%,0,0,4:20,15 of 28,3 of 3,3 of 4,9 of 19,9 of 12,3 of 4,W,Patrick Cote,0,21 of 48,43%,110 of 151,3 of 6,50%,1,1,6:22,11 of 26,6 of 14,4 of 8,8 of 30,6 of 8,7 of 10
183,Submission,1,0:57,L,Joe Riggs,0,2 of 3,66%,2 of 3,1 of 1,100%,0,0,0:19,2 of 3,0 of 0,0 of 0,2 of 3,0 of 0,0 of 0,W,Ben Saunders,0,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:00,3 of 5,1 of 2,0 of 0,3 of 5,1 of 2,0 of 0
184,KO/TKO,3,12:07,W,Joe Riggs,0,15 of 48,31%,46 of 82,0 of 2,0%,0,0,--,3 of 32,5 of 6,7 of 10,8 of 40,7 of 8,0 of 0,L,Louis Taylor,0,25 of 76,32%,48 of 109,2 of 7,28%,0,0,--,8 of 51,8 of 11,9 of 14,21 of 68,4 of 6,0 of 2
185,Decision - Unanimous,3,15:00,L,Joe Riggs,0,6 of 35,17%,39 of 71,0 of 1,0%,0,3,0:03,5 of 34,1 of 1,0 of 0,3 of 32,1 of 1,2 of 2,W,Jay Hieron,1,21 of 53,39%,108 of 147,3 of 3,100%,0,0,8:06,13 of 39,5 of 9,3 of 5,12 of 43,3 of 3,6 of 7
186,Decision - Unanimous,3,15:00,W,Joe Riggs,0,58 of 106,54%,75 of 126,4 of 7,57%,2,0,3:43,34 of 78,11 of 12,13 of 16,38 of 77,13 of 21,7 of 8,L,Phil Baroni,0,16 of 48,33%,67 of 105,2 of 4,50%,0,0,3:27,11 of 40,5 of 7,0 of 1,9 of 35,1 of 2,6 of 11
187,KO/TKO,2,7:05,W,Joe Riggs,2,36 of 36,100%,48 of 48,2 of 2,100%,0,0,1:37,36 of 36,0 of 0,0 of 0,0 of 0,6 of 6,30 of 30,L,Luke Stewart,0,2 of 4,50%,4 of 6,0 of 0,---,0,0,4:26,2 of 2,0 of 2,0 of 0,2 of 4,0 of 0,0 of 0
188,KO/TKO,2,7:29,L,Joe Riggs,1,8 of 29,27%,8 of 29,0 of 0,---,0,0,0:00,7 of 28,1 of 1,0 of 0,8 of 29,0 of 0,0 of 0,W,Kazuo Misaki,1,19 of 42,45%,31 of 62,0 of 0,---,0,0,0:10,7 of 28,10 of 12,2 of 2,17 of 38,0 of 0,2 of 4
189,KO/TKO,1,1:22,L,Joe Riggs,0,1 of 2,50%,1 of 2,0 of 3,0%,0,0,--,0 of 1,1 of 1,0 of 0,0 of 1,1 of 1,0 of 0,W,Cory Devela,0,3 of 4,75%,10 of 11,1 of 1,100%,0,0,--,2 of 2,1 of 1,0 of 1,1 of 2,2 of 2,0 of 0
190,KO/TKO,1,3:56,W,Joe Riggs,0,21 of 22,95%,36 of 38,2 of 2,100%,1,0,--,20 of 21,1 of 1,0 of 0,3 of 3,1 of 1,17 of 18,L,Eugene Jackson,0,3 of 9,33%,4 of 10,0 of 0,---,0,0,--,0 of 6,3 of 3,0 of 0,1 of 7,0 of 0,2 of 2
191,KO/TKO,1,1:45,L,Joe Riggs,0,3 of 6,50%,3 of 6,0 of 0,---,0,0,0:00,2 of 4,1 of 2,0 of 0,3 of 6,0 of 0,0 of 0,W,Diego Sanchez,2,6 of 10,60%,6 of 10,0 of 1,0%,0,0,0:04,5 of 9,1 of 1,0 of 0,3 of 7,0 of 0,3 of 3
192,Submission,1,2:01,W,Joe Riggs,0,1 of 4,25%,1 of 4,1 of 1,100%,1,0,0:37,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,L,Jason Von Flue,0,0 of 2,0%,9 of 11,0 of 0,---,0,1,0:40,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0
193,Submission,1,2:19,L,Joe Riggs,0,1 of 4,25%,2 of 5,0 of 2,0%,0,0,0:27,0 of 3,0 of 0,1 of 1,0 of 3,1 of 1,0 of 0,W,Mike Swick,0,5 of 12,41%,6 of 13,0 of 0,---,1,0,0:10,1 of 7,2 of 2,2 of 3,2 of 9,3 of 3,0 of 0
194,Decision - Unanimous,3,15:00,W,Joe Riggs,0,51 of 116,43%,69 of 135,3 of 8,37%,0,0,2:05,42 of 105,9 of 11,0 of 0,28 of 70,21 of 40,2 of 6,L,Nick Diaz,1,38 of 106,35%,126 of 200,0 of 7,0%,1,0,3:22,23 of 82,10 of 17,5 of 7,15 of 68,21 of 34,2 of 4
195,Submission,1,3:28,L,Joe Riggs,0,1 of 5,20%,1 of 5,0 of 0,---,0,0,0:00,0 of 4,1 of 1,0 of 0,0 of 4,1 of 1,0 of 0,W,Matt Hughes,0,8 of 13,61%,9 of 14,1 of 1,100%,2,0,2:03,1 of 6,7 of 7,0 of 0,2 of 6,1 of 1,5 of 6
196,TKO - Doctor's Stoppage,2,7:00,W,Joe Riggs,0,15 of 25,60%,26 of 37,1 of 1,100%,1,1,2:56,15 of 24,0 of 1,0 of 0,1 of 2,1 of 1,13 of 22,L,Chris Lytle,0,3 of 8,37%,52 of 63,1 of 2,50%,0,1,3:04,3 of 8,0 of 0,0 of 0,1 of 4,0 of 0,2 of 4
197,Submission,1,2:42,L,Joe Riggs,0,6 of 11,54%,7 of 12,1 of 1,100%,0,0,1:21,4 of 9,0 of 0,2 of 2,1 of 3,2 of 2,3 of 6,W,Ivan Salaverry,0,2 of 7,28%,5 of 11,0 of 1,0%,1,0,0:00,2 of 5,0 of 0,0 of 2,0 of 5,2 of 2,0 of 0
198,KO/TKO,2,8:39,W,Joe Riggs,0,29 of 55,52%,44 of 71,2 of 3,66%,0,1,6:04,24 of 49,3 of 4,2 of 2,2 of 7,2 of 3,25 of 45,L,Joe Doerksen,0,6 of 7,85%,22 of 24,2 of 7,28%,0,1,0:44,2 of 3,1 of 1,3 of 3,4 of 5,2 of 2,0 of 0
199,Decision - Split,3,15:00,L,Aaron Riley,0,26 of 172,15%,26 of 172,0 of 0,---,0,0,0:00,10 of 123,8 of 34,8 of 15,23 of 169,3 of 3,0 of 0,W,Justin Salas,0,54 of 140,38%,58 of 144,3 of 9,33%,0,0,0:30,38 of 115,7 of 12,9 of 13,44 of 127,8 of 11,2 of 2
200,TKO - Doctor's Stoppage,1,5:00,L,Aaron Riley,0,11 of 49,22%,11 of 49,0 of 0,---,0,0,0:00,3 of 35,4 of 7,4 of 7,11 of 49,0 of 0,0 of 0,W,Tony Ferguson,0,31 of 82,37%,31 of 82,0 of 0,---,0,0,0:02,22 of 67,6 of 8,3 of 7,29 of 79,2 of 3,0 of 0
201,Decision - Unanimous,3,15:00,W,Aaron Riley,0,46 of 104,44%,124 of 184,3 of 8,37%,0,0,5:06,17 of 68,11 of 15,18 of 21,27 of 81,16 of 19,3 of 4,L,Joe Brammer,0,37 of 107,34%,51 of 122,1 of 2,50%,0,0,0:33,20 of 73,14 of 21,3 of 13,29 of 89,8 of 18,0 of 0
202,TKO - Doctor's Stoppage,2,9:38,L,Aaron Riley,0,15 of 73,20%,19 of 77,0 of 2,0%,0,0,0:19,6 of 56,7 of 11,2 of 6,8 of 55,7 of 18,0 of 0,W,Ross Pearson,0,59 of 122,48%,70 of 135,0 of 0,---,0,0,0:53,38 of 98,17 of 19,4 of 5,32 of 81,27 of 41,0 of 0
203,Decision - Unanimous,3,15:00,W,Aaron Riley,0,50 of 122,40%,154 of 236,2 of 5,40%,0,0,7:48,28 of 96,18 of 22,4 of 4,16 of 74,24 of 35,10 of 13,L,Shane Nelson,0,28 of 74,37%,80 of 128,0 of 5,0%,0,0,0:01,13 of 59,14 of 14,1 of 1,15 of 57,13 of 17,0 of 0
204,KO/TKO,1,0:44,L,Aaron Riley,0,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:02,0 of 5,1 of 1,3 of 3,4 of 9,0 of 0,0 of 0,W,Shane Nelson,1,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:06,4 of 10,1 of 1,0 of 1,2 of 6,0 of 1,3 of 5
205,Decision - Unanimous,3,15:00,W,Aaron Riley,0,98 of 222,44%,133 of 261,1 of 1,100%,0,0,2:27,63 of 172,21 of 27,14 of 23,69 of 181,21 of 29,8 of 12,L,Jorge Gurgel,0,70 of 199,35%,91 of 220,1 of 4,25%,0,0,0:12,46 of 166,21 of 26,3 of 7,56 of 174,14 of 25,0 of 0
206,TKO - Doctor's Stoppage,1,5:00,L,Aaron Riley,0,9 of 23,39%,17 of 32,2 of 4,50%,0,0,1:29,2 of 15,4 of 5,3 of 3,1 of 13,7 of 9,1 of 1,W,Spencer Fisher,0,25 of 65,38%,30 of 70,0 of 0,---,0,0,0:00,13 of 51,10 of 12,2 of 2,18 of 54,7 of 11,0 of 0
207,Decision - Unanimous,3,15:00,L,Aaron Riley,0,55 of 130,42%,93 of 170,0 of 3,0%,1,0,1:26,18 of 83,18 of 20,19 of 27,31 of 83,24 of 47,0 of 0,W,Robbie Lawler,1,64 of 153,41%,87 of 176,6 of 8,75%,0,0,4:29,52 of 137,9 of 11,3 of 5,34 of 94,21 of 41,9 of 18
208,KO/TKO,1,1:02,L,Jason Riley,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:11,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Daniel Cormier,0,10 of 15,66%,10 of 15,1 of 2,50%,0,0,0:08,10 of 15,0 of 0,0 of 0,1 of 3,0 of 0,9 of 12
209,Decision - Unanimous,3,15:00,L,Jordan Rinaldi,0,30 of 104,28%,30 of 105,0 of 3,0%,0,0,0:00,5 of 61,6 of 13,19 of 30,30 of 103,0 of 1,0 of 0,W,Arnold Allen,1,37 of 111,33%,41 of 117,0 of 0,---,0,0,0:59,25 of 90,10 of 13,2 of 8,35 of 102,0 of 1,2 of 8
210,Decision - Unanimous,3,15:00,W,Jordan Rinaldi,0,20 of 40,50%,98 of 128,3 of 4,75%,2,1,11:45,12 of 29,2 of 5,6 of 6,9 of 18,0 of 0,11 of 22,L,Jason Knight,0,12 of 42,28%,62 of 93,0 of 0,---,0,0,0:12,5 of 33,4 of 6,3 of 3,8 of 36,3 of 5,1 of 1
211,KO/TKO,1,4:46,L,Jordan Rinaldi,0,7 of 16,43%,7 of 16,0 of 0,---,0,0,0:00,5 of 14,1 of 1,1 of 1,7 of 16,0 of 0,0 of 0,W,Gregor Gillespie,0,34 of 55,61%,42 of 63,1 of 2,50%,0,0,3:43,31 of 51,1 of 2,2 of 2,5 of 19,1 of 1,28 of 35
212,Submission,1,2:01,W,Jordan Rinaldi,0,6 of 12,50%,7 of 13,0 of 0,---,1,0,0:23,3 of 5,0 of 3,3 of 4,6 of 12,0 of 0,0 of 0,L,Alvaro Herrera Mendoza,0,2 of 7,28%,2 of 7,0 of 0,---,1,0,0:00,2 of 7,0 of 0,0 of 0,2 of 7,0 of 0,0 of 0
213,Decision - Unanimous,3,15:00,L,Jordan Rinaldi,0,18 of 58,31%,43 of 84,2 of 7,28%,1,0,3:52,14 of 49,2 of 5,2 of 4,16 of 54,1 of 3,1 of 1,W,Abel Trujillo,0,35 of 80,43%,57 of 102,3 of 3,100%,0,0,4:04,29 of 72,6 of 8,0 of 0,25 of 63,4 of 7,6 of 10
214,Decision - Unanimous,3,15:00,L,Nick Ring,0,30 of 64,46%,65 of 104,3 of 6,50%,1,0,2:51,10 of 41,11 of 12,9 of 11,15 of 48,15 of 16,0 of 0,W,Caio Magalhaes,0,32 of 63,50%,103 of 143,0 of 2,0%,0,1,5:44,13 of 37,10 of 14,9 of 12,23 of 52,8 of 10,1 of 1
215,Decision - Split,3,15:00,L,Nick Ring,0,86 of 225,38%,86 of 225,0 of 1,0%,0,0,0:00,33 of 148,10 of 25,43 of 52,84 of 223,2 of 2,0 of 0,W,Chris Camozzi,0,64 of 247,25%,67 of 250,0 of 0,---,0,0,0:20,48 of 225,5 of 8,11 of 14,60 of 239,4 of 8,0 of 0
216,Decision - Unanimous,3,15:00,W,Nick Ring,0,68 of 137,49%,71 of 143,0 of 7,0%,0,0,0:26,41 of 104,12 of 13,15 of 20,66 of 135,2 of 2,0 of 0,L,Court McGee,0,108 of 295,36%,146 of 350,0 of 4,0%,0,0,0:09,70 of 241,16 of 27,22 of 27,106 of 291,2 of 4,0 of 0
217,Decision - Unanimous,3,15:00,L,Nick Ring,0,29 of 82,35%,39 of 94,0 of 2,0%,0,0,3:08,13 of 59,13 of 19,3 of 4,15 of 62,7 of 13,7 of 7,W,Tim Boetsch,0,46 of 84,54%,80 of 120,4 of 6,66%,2,0,3:05,31 of 62,10 of 15,5 of 7,20 of 51,17 of 20,9 of 13
218,Submission,3,13:33,W,Nick Ring,0,58 of 98,59%,135 of 195,5 of 5,100%,1,0,8:59,31 of 66,10 of 12,17 of 20,30 of 64,5 of 6,23 of 28,L,James Head,1,30 of 56,53%,43 of 69,0 of 0,---,0,0,0:23,21 of 47,8 of 8,1 of 1,21 of 45,8 of 10,1 of 1
219,Decision - Unanimous,3,15:00,W,Nick Ring,0,41 of 125,32%,46 of 130,0 of 1,0%,0,0,0:04,13 of 82,6 of 7,22 of 36,36 of 119,5 of 6,0 of 0,L,Riki Fukuda,0,28 of 82,34%,65 of 121,6 of 9,66%,0,0,4:52,20 of 68,4 of 7,4 of 7,19 of 68,8 of 12,1 of 2
220,KO/TKO,2,9:56,L,Mike Rio,0,10 of 38,26%,14 of 42,0 of 2,0%,1,0,0:02,7 of 32,1 of 4,2 of 2,6 of 27,4 of 11,0 of 0,W,Daron Cruickshank,2,46 of 104,44%,51 of 111,1 of 1,100%,1,0,1:26,32 of 86,7 of 10,7 of 8,24 of 70,21 of 32,1 of 2
221,Submission,1,1:52,L,Mike Rio,0,4 of 8,50%,4 of 8,0 of 2,0%,0,0,0:17,3 of 7,1 of 1,0 of 0,3 of 7,1 of 1,0 of 0,W,Tony Ferguson,0,5 of 15,33%,7 of 18,0 of 0,---,1,0,0:17,3 of 13,1 of 1,1 of 1,4 of 14,0 of 0,1 of 1
222,Submission,1,3:08,L,Mike Rio,0,5 of 11,45%,8 of 14,1 of 3,33%,0,0,1:00,1 of 5,4 of 5,0 of 1,1 of 6,4 of 5,0 of 0,W,Francisco Trinaldo,0,5 of 8,62%,6 of 9,1 of 1,100%,1,0,0:57,3 of 4,2 of 4,0 of 0,3 of 4,2 of 4,0 of 0
223,Submission,3,14:11,W,Mike Rio,0,30 of 67,44%,67 of 111,4 of 11,36%,1,0,5:52,15 of 50,5 of 5,10 of 12,19 of 52,10 of 13,1 of 2,L,John Cofer,0,31 of 59,52%,57 of 87,0 of 0,---,0,3,3:02,19 of 46,9 of 9,3 of 4,20 of 44,7 of 11,4 of 4
224,Decision - Unanimous,3,15:00,L,Diego Rivas,0,22 of 46,47%,26 of 50,2 of 5,40%,1,0,3:03,10 of 23,7 of 17,5 of 6,8 of 31,13 of 14,1 of 1,W,Guido Cannetti,0,25 of 53,47%,44 of 75,1 of 3,33%,1,1,5:56,12 of 35,6 of 11,7 of 7,10 of 32,7 of 12,8 of 9
225,Decision - Unanimous,3,15:00,L,Diego Rivas,0,27 of 76,35%,29 of 78,1 of 1,100%,2,1,0:16,11 of 51,6 of 12,10 of 13,25 of 74,1 of 1,1 of 1,W,Jose Quinonez,0,59 of 112,52%,70 of 125,1 of 4,25%,0,0,2:56,34 of 81,11 of 17,14 of 14,48 of 92,1 of 4,10 of 16
226,KO/TKO,2,5:23,W,Diego Rivas,1,5 of 9,55%,7 of 12,1 of 1,100%,0,0,0:17,5 of 9,0 of 0,0 of 0,1 of 5,0 of 0,4 of 4,L,Noad Lahat,0,7 of 13,53%,22 of 36,1 of 1,100%,3,1,4:00,4 of 9,2 of 3,1 of 1,3 of 7,1 of 1,3 of 5
227,Decision - Unanimous,3,15:00,W,Diego Rivas,0,15 of 40,37%,46 of 77,2 of 3,66%,0,3,6:47,10 of 33,2 of 4,3 of 3,8 of 27,2 of 3,5 of 10,L,Rodolfo Rubio Perez,0,17 of 47,36%,53 of 86,2 of 6,33%,0,1,3:13,7 of 35,8 of 10,2 of 2,10 of 39,2 of 3,5 of 5
228,KO/TKO,2,6:31,W,Jorge Rivera,0,6 of 17,35%,34 of 48,0 of 0,---,0,1,0:58,6 of 17,0 of 0,0 of 0,0 of 8,0 of 0,6 of 9,L,Eric Schafer,0,6 of 9,66%,47 of 57,2 of 5,40%,0,0,4:38,3 of 6,1 of 1,2 of 2,1 of 4,0 of 0,5 of 5
229,Decision - Split,3,15:00,L,Jorge Rivera,0,25 of 70,35%,69 of 131,1 of 2,50%,0,1,5:06,15 of 58,6 of 8,4 of 4,11 of 48,7 of 12,7 of 10,W,Constantinos Philippou,1,35 of 89,39%,79 of 144,2 of 3,66%,1,1,5:35,29 of 79,5 of 8,1 of 2,12 of 47,9 of 16,14 of 26
230,KO/TKO,2,6:54,L,Jorge Rivera,0,8 of 53,15%,9 of 54,0 of 0,---,0,0,0:00,6 of 48,0 of 3,2 of 2,8 of 52,0 of 1,0 of 0,W,Michael Bisping,1,50 of 123,40%,57 of 132,3 of 8,37%,0,0,1:17,40 of 113,5 of 5,5 of 5,28 of 89,15 of 23,7 of 11
